dcterms_identifier|dwc_establishmentMeans|dcterms_modified|dwc_organismRemarks|dwc_collectionCode|dwc_catalogNumber|dwc_georeferenceRemarks|dwc_decimalLatitude|dwc_decimalLongitude|geo_alt|dwc_organismName|dwc_organismScope|cameo|notes|suppress
http://bioimages.vanderbilt.edu/vanderbilt/5-64|managed|2015-07-31T15:56:37-05:00|Mentioned in 1994 Trees of Vanderbilt book p.68.|vanderbilt|3-87|Location of individual determined from GIS database.|36.14797|-86.80427|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/13379|<div>You can find this tree beyond the north end of Alumni lawn.  It is easily recognized by the way it leans precariously to one side.<br/><br/>Ashes can be recognized by their pinnately compound, opposite <a href='../baskauf/13383.htm'>leaves</a>.&#160; Green ash is a dioecious species, and this particular tree is a female.&#160; In the fall it provides an opportunity to observe the paddle-shaped <a href='../baskauf/13397.htm'>fruits</a>.&#160; Distinguishing between green ash and white ash (<i><a href='../species/fram2.htm'>Fraxinus americana</a></i>) can be difficult but the wings on the <a href='../baskauf/13397.htm'>green ash fruits</a> tend to extend along the edge of the fruit towards its base, while the wings of the <a href='../baskauf/25646.htm'>white ash fruits</a> tend to stop at the thick part of the fruit.&#160; Large trees of both white and green ash tend to have <a href='../baskauf/13406.htm'>bark</a> that is broken up into square-ish plates.&#160; Another ash species that is common in middle Tennessee (but not represented in the arboretum) is blue ash (<i><a href='../tsn/32947'>Fraxinus quadrangulata</a></i>).&#160; It is easily distinguished from white and green ash by its <a href='../baskauf/12760.htm'>square twigs</a> which are quite different from the round <a href='../baskauf/17455.htm'>green ash twigs</a> and <a href='../baskauf/12469.htm'>white ash twigs</a>.<br/><br/>This grizzled veteran is by no means the most healthy green ash tree on campus, but it's included in this tour primarily because it is described on <a href='http://vanderbilt.edu/trees/ofvanderbilt/068'>p. 68 of The Trees of Vanderbilt</a>.  That is its only claim to fame!  Enjoy it while you can, given that it is not likely to survive the <a href='http://www.emeraldashborer.info/'>impending invasion of the emerald ash borer</a>.<br/><br/></div>|
http://bioimages.vanderbilt.edu/vanderbilt/5-81|managed|2015-07-31T15:56:37-05:00||vanderbilt|3-250|Location of individual determined from GIS database.|36.14779|-86.80388|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/91088|<div>This tree is near the northeast corner of Alumni Lawn, near the sidewalk that comes from Alumni Hall.<br/><br/>Both swamp chestnut oak and swamp white oak trees are found naturally in wetlands.&#160; They both have leaves similar to chinkapin oak: shallow rounded lobes (or large rounded teeth) and lower leaf surfaces that appear whitish and may be hairy.&#160; The primary difference in the leaves are in the number of veins.&#160; Swamp chestnut oak <a href='../kirchoff/ac1490.htm'>leaves</a> usually have 9 or more pairs of veins that extend to the lobes, while <a href='../baskauf/12366.htm'>swamp white oak leaves</a> have 5 to 8 pairs of veins with not all extending to the tips of the lobes.&#160; <br/><br/>If acorns are available, the two species are fairly easily distinguished.&#160; Swamp chestnut oak <a href='../baskauf/15715.htm'>acorns</a> have short peduncles (stalks) while <a href='../baskauf/16299.htm'>swamp white oak acorns</a> have very long peduncles.&#160; This individual produces acorns - the swamp white oak trees elsewhere in the arboretum have not been observed to produce acorns.<br/><br/></div>|
http://bioimages.vanderbilt.edu/vanderbilt/6-116|managed|2015-07-31T15:56:37-05:00||vanderbilt|4-1089|Location of individual determined from GIS database.|36.14539|-86.80107|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/89359|<div>This tree grows on the edge of Library Lawn along the Stevenson Center retaining wall.  Coming from 21st Ave., you will find it ahead and to your left as you reach the top of the steps between Frist Hall and the central library.<br/><br/>This tree provides an opportunity for a closer look at a bald cypress than the one that grows along 21st Ave. Its <a href='11-23.htm'>web page</a> contains a description of the characteristics of the species.<br/><br/></div>|
http://bioimages.vanderbilt.edu/vanderbilt/6-126|managed|2015-07-31T15:56:37-05:00||vanderbilt|2-642|Location of individual determined from GIS database.|36.14552|-86.80185|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/89363||
http://bioimages.vanderbilt.edu/vanderbilt/6-135|managed|2015-07-31T15:56:37-05:00||vanderbilt|2-108|Location of individual determined from GIS database.|36.14546|-86.80119|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/90661||
http://bioimages.vanderbilt.edu/vanderbilt/6-143|managed|2015-07-31T15:56:37-05:00||vanderbilt|2-247|Location of individual determined from GIS database.|36.14592|-86.80103|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/10945|<div>This tree is the largest magnolia you see on the left as you face the central library from Library Lawn.<br/><br/>Southern magnolias are unmistakable with their large creamy, white <a href='../baskauf/10949.htm'>flowers</a> and shiny evergreen <a href='../baskauf/15481.htm'>leaves</a> that are rusty underneath.&#160; Their <a href='../baskauf/17411.htm'>twigs</a> are encircled by the leaf scars and the <a href='../baskauf/29614.htm'>fruits</a> are typical for magnolias.<br/><br/>Southern magnolias are not native to Tennessee.&#160; They occur naturally further south.&#160; They are successfully planted in middle Tennessee, but they rarely reproduce successfully from seeds here.&#160; The large evergreen leaves also make the trees susceptible to severe damage from the ice storms that occur frequently here.&#160; There are many southern magnolias planted in this part of the main campus.  This particular one is one of the older magnolias in the arboretum and is evident on aerial photos of the campus dating back many years.<br/><br/></div>|
http://bioimages.vanderbilt.edu/vanderbilt/6-145|managed|2015-07-31T15:56:37-05:00||vanderbilt|2-985|Location of individual determined from GIS database.|36.14607|-86.80078|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17413|<div>This tree is the last in the row of tall evergreens in front of the Divinity School towards the end nearest the library.<br/><br/>Dawn redwood has <a href='../baskauf/22428.htm'>needles</a> in two rows along the twig.&#160; <a href='../baskauf/31000.htm'>Male</a> and <a href='../baskauf/30996.htm'>female cones</a> occur on the same branch.&#160; The mature female cones are small and woody.<br/><br/>Like ginkgo, dawn redwood is a species that was thought to be extinct until it was discovered in Chinese botanists in China 1944.&#160; It is a &quot;living fossil&quot; closely related to the giant redwoods of California. <br/><br/></div>|
http://bioimages.vanderbilt.edu/vanderbilt/6-152|managed|2015-07-31T15:56:37-05:00||vanderbilt|2-689|Location of individual determined from GIS database.|36.14609|-86.80183|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/12411||
http://bioimages.vanderbilt.edu/vanderbilt/6-161|managed|2015-07-31T15:56:37-05:00||vanderbilt|2-242|Location of individual determined from GIS database.|36.14647|-86.80127|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/10958|<div>This small tree is located between the Divinity School and Garland Hall on the Divinity School side of the sidewalk.<br/><br/>Big leaf magnolia has <a href='../baskauf/10955.htm'>flowers</a> similar to the other magnolias and are among the largest of magnolia species.&#160; The white petals have a series of small purple lines near their base.&#160; Another obvious characteristic are the enormous <a href='../baskauf/10959.htm'>leaves</a>, which give this tree its common name.&#160; The <a href='../baskauf/29543.htm'>fruits</a> are typical for magnolias: cone-like with purse-like chambers that open to allow the red seeds to hang out.&#160; The leaf scars go all the way around the <a href='../baskauf/18666.htm'>twig</a>, as is typical for members of the magnolia family.<br/><br/>Big leaf magnolia is found in middle Tennessee, but is not common.&#160; It is most likely to be seen in ravines and along streams in the Cumberland Plateau.<br/><br/></div>|
http://bioimages.vanderbilt.edu/vanderbilt/6-163|managed|2015-07-31T15:56:37-05:00||vanderbilt|2-526|Location of individual determined from GIS database.|36.1464|-86.80135|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/55738||
http://bioimages.vanderbilt.edu/vanderbilt/6-167|managed|2015-07-31T15:56:37-05:00||vanderbilt|2-539|Location of individual determined from GIS database.|36.14622|-86.80115|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/91064|<div>This small tree is located southeast of the Divinity School in front of a large magnolia tree and next to the sidewalk that marks the north side of Library Lawn.<br/><br/>Because of its showy, white &quot;<a href='../kirchoff/b5085.htm'>flowers</a>&quot; in spring, flowering dogwood is the most noticeable dogwood species.&#160; The &quot;petals&quot; of the inflorescence are actually bracts and not a part of the flowers which are yellow and clustered in the center.&#160; Other common dogwood species in this area do not have the showy white bracts.&#160; The opposite <a href='../baskauf/11248.htm'>leaves</a> of dogwoods are distinctive with their parallel veins curving around to follow the leaf margins toward the pointed tip of the leaf.&#160; The <a href='../baskauf/10856.htm'>bark</a> of dogwood is easily recognized year-round because of the small, round flakes that cover its surface.&#160; The red <a href='../kirchoff/b5095.htm'>fruits</a> of dogwood are also noticeable in the fall and winter.<br/><br/>This very distinctive species is common in the wild throughout Tennessee.&#160; It is one of the most popular native ornamental shrubs and is planted many places on Vanderbilt campus.&#160; Usually flowering dogwood is seen as a shrub or small tree, but if you are lucky you can be surprised to find tree-sized specimens towering over your head in an undisturbed forest.<br/><br/>This tree is described on <a href='http://vanderbilt.edu/trees/ofvanderbilt/0234'>p. 34 of The Trees of Vanderbilt</a>. It was planted in memory of John Keith Benton who died in 1956 and for whom Benton Chapel was named.<br/><br/></div>|
http://bioimages.vanderbilt.edu/vanderbilt/6-17|managed|2015-07-31T15:56:37-05:00||vanderbilt|2-930|Location of individual determined from GIS database.|36.14586|-86.79971|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/91053|<div>This tree is located between the Central Library loading dock and 21st Ave. S., near the crosswalk to the Wesley Place garage.  If you have been taking the Main Campus tree tour, you have reached its end.  If you wish, you can begin the Peabody tree tour by crossing 21st Ave. S. and continuing to the <a href='../ind-baskauf/52485.htm'>first tree</a>.  If you didn't start at the beginning of the Main Campus tour and want to begin there, you can go south along 21st Ave. S. one block and climb up to the pedestrian bridge from which you can view the <a href='../vanderbilt/12-123.htm'>first tree on the Main Campus tour</a>.<br/><br/>Catalpa trees are best known for their long <a href='../baskauf/10224.htm'>fruits</a> that <a href='../baskauf/10329.htm'>hang in great masses from the trees</a> in the fall.&#160; Although these seed pods look similar to those produced by members of the pea family, catalpa fruits produce flat, winged seeds rather than beans.&#160; In the spring, the tree produces showy <a href='../baskauf/10911.htm'>flowers</a> that are quite interesting because they exhibit a color pattern known as <a href='../pages/pollination.htm'>&quot;nectar guides&quot;</a>.&#160; These patterns guide intelligent insects like bees to the back of the flower for a nectar reward while the flower dusts the bee with pollen.<br/><br/>Because the tree has flowers, developing fruits, or mature fruits during most of the year, it is a relatively easy tree to recognize.&#160; The fairly large, heart-shaped <a href='../baskauf/11131.htm'>leaves</a> are also typical for the species.<br/><br/>There are two species of catalpa which are fairly difficult to distinguish.&#160; Most of the catalpas in Nashville are northern catalpa (<i>Catalpa speciosa</i>).&#160; Although native to west Tennessee, catalpas are not common in the wild.&#160; But they are common in cities where they are planted and establish themselves in disturbed areas.<br/><br/></div>|
http://bioimages.vanderbilt.edu/vanderbilt/6-173|managed|2015-07-31T15:56:37-05:00|Former state champion.  Cut down about 2008.|vanderbilt|2-794|Location of individual determined from GIS database.|36.14642|-86.80103|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/12361|<div>This tree is described on <a href='http://vanderbilt.edu/trees/ofvanderbilt/033'>p. 33 of The Trees of Vanderbilt</a>.<br/><br/></div>|
http://bioimages.vanderbilt.edu/vanderbilt/6-188|managed|2015-07-31T15:56:37-05:00|Mentioned in 1994 Trees of Vanderbilt book p.28.|vanderbilt|2-1030|Location of individual determined from GIS database.|36.14605|-86.80051|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/12274|<div>This tree is growing next to the central library in the corner formed by the library and the retaining wall whose steps lead up to the Divinity School.  It is part of a four-way tie for <a href='http://vanderbilt.edu/trees/big'>largest tree</a> in the Vanderbilt arboretum. It is also in a three-way tie for tallest tree on campus at a height of 32 meters (104 ft.).<br/><br/>Despite the fact that that its lowest branches are high above the ground, this tree provides an excellent opportunity to examine the <a href='baskauf/11238.htm'>leaves</a> (and in the fall, <a href='baskauf/15633.htm'>acorns</a>) of willow oak.  If you take the stairs to the top of the retaining wall, you can examine branches from the tree that overhang the wall. The small, narrow leaves look more like a willow than an oak, but the <a href='kirchoff/em2636.htm'>clustered buds</a> at the end of the twig tell you that it actually is from the <em>Quercus</em> (oak) genus.<br/><br/></div>|
