ubioID|dcterms_identifier|dwc_kingdom|dwc_class|dwc_order|dwc_family|dwc_genus|dwc_specificEpithet|dwc_infraspecificEpithet|dwc_taxonRank|dwc_scientificNameAuthorship|dwc_vernacularName|dcterms_modified
9479554|18063|Plantae|Magnoliopsida||||||class||dicotyledon|2015-09-21T18:09:43-05:00
468218|181826|Plantae|Pinopsida|Pinales|Pinaceae|Abies|concolor||species|(Gord. & Glend.) Lindl. ex Hildebr.|white fir|2015-09-21T18:09:43-05:00
468221|181829|Plantae|Pinopsida|Pinales|Pinaceae|Abies|fraseri||species|(Pursh) Poir.|Fraser fir|2015-09-21T18:09:43-05:00
468859|183284|Plantae|Pinopsida|Pinales|Pinaceae|Abies|grandis||species|(Douglas ex D. Don) Lindl.|grand fir|2015-09-21T18:09:43-05:00
468222|181830|Plantae|Pinopsida|Pinales|Pinaceae|Abies|lasiocarpa||species|(Hook.) Nutt.|subalpine fir|2015-09-21T18:09:43-05:00
468225|181834|Plantae|Pinopsida|Pinales|Pinaceae|Abies|magnifica||species|A. Murray bis|California red fir|2015-09-21T18:09:43-05:00
5865975|26418|Plantae|Magnoliopsida|Fabales|Fabaceae|Acacia|angustissima||species|(Mill.) Kuntze|prairie acacia|2015-09-21T18:09:43-05:00
454386|26422|Plantae|Magnoliopsida|Fabales|Fabaceae|Acacia|constricta||species|Benth.|whitethorn acacia|2015-09-21T18:09:43-05:00
454390|26428|Plantae|Magnoliopsida|Fabales|Fabaceae|Acacia|greggii||species|A. Gray|catclaw acacia|2015-09-21T18:09:43-05:00
468384|182079|Plantae|Magnoliopsida|Fabales|Fabaceae|Acacia|koa||species|A. Gray|koa|2015-09-21T18:09:43-05:00
26433|26433|Plantae|Magnoliopsida|Fabales|Fabaceae|Acacia|neovernicosa||species|Isely|viscid acacia|2015-09-21T18:09:43-05:00
455756|28189|Plantae|Magnoliopsida|Euphorbiales|Euphorbiaceae|Acalypha|ostryifolia||species|Riddell|pineland threeseed mercury|2015-09-21T18:09:43-05:00
456221|28740|Plantae|Magnoliopsida|Sapindales|Aceraceae|Acer|circinatum||species|Pursh|vine maple|2015-09-21T18:09:43-05:00
469084|183678|Plantae|Magnoliopsida|Sapindales|Aceraceae|Acer|glabrum|douglasii|variety|Torr.|Douglas maple|2015-09-21T18:09:43-05:00
456226|28748|Plantae|Magnoliopsida|Sapindales|Aceraceae|Acer|macrophyllum||species|Pursh|bigleaf maple|2015-09-21T18:09:43-05:00
456227|28749|Plantae|Magnoliopsida|Sapindales|Aceraceae|Acer|negundo||species|L.|boxelder|2015-09-21T18:09:43-05:00
468430|182135|Plantae|Magnoliopsida|Sapindales|Aceraceae|Acer|nigrum||species|Michx. f.|black maple|2015-09-21T18:09:43-05:00
456229|28754|Plantae|Magnoliopsida|Sapindales|Aceraceae|Acer|pensylvanicum||species|L.|striped maple|2015-09-21T18:09:43-05:00
456230|28755|Plantae|Magnoliopsida|Sapindales|Aceraceae|Acer|platanoides||species|L.|Norway maple|2015-09-21T18:09:43-05:00
456216|28728|Plantae|Magnoliopsida|Sapindales|Aceraceae|Acer|rubrum||species|L.|red maple|2015-09-21T18:09:43-05:00
456232|28757|Plantae|Magnoliopsida|Sapindales|Aceraceae|Acer|saccharinum||species|L.|silver maple|2015-09-21T18:09:43-05:00
456218|28731|Plantae|Magnoliopsida|Sapindales|Aceraceae|Acer|saccharum||species|Marshall|sugar maple|2015-09-21T18:09:43-05:00
456233|28758|Plantae|Magnoliopsida|Sapindales|Aceraceae|Acer|spicatum||species|Lam.|mountain maple|2015-09-21T18:09:43-05:00
461691|35423|Plantae|Magnoliopsida|Asterales|Asteraceae|Achillea|millefolium||species|L.|common yarrow|2015-09-21T18:09:43-05:00
480528|525109|Plantae|Liliopsida|Cyperales|Poaceae|Achnatherum|occidentale|occidentale|subspecies|(Thurb.) Barkworth|western needlegrass|2015-09-21T18:09:43-05:00
447855|18722|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Actaea|pachypoda||species|Elliott|white baneberry|2015-09-21T18:09:43-05:00
446686|17311|Plantae|Filicopsida|Polypodiales|Pteridaceae|Adiantum|pedatum||species|L.|northern maidenhair|2015-09-21T18:09:43-05:00
456205|28716|Plantae|Magnoliopsida|Sapindales|Hippocastanaceae|Aesculus|californica||species|(Spach) Nutt.|California buckeye|2015-09-21T18:09:43-05:00
456206|28717|Plantae|Magnoliopsida|Sapindales|Hippocastanaceae|Aesculus|flava||species|Aiton|yellow buckeye|2015-09-21T18:09:43-05:00
456207|28718|Plantae|Magnoliopsida|Sapindales|Hippocastanaceae|Aesculus|glabra||species|Willd.|Ohio buckeye|2015-09-21T18:09:43-05:00
456208|28719|Plantae|Magnoliopsida|Sapindales|Hippocastanaceae|Aesculus|glabra|glabra|variety|Willd.|Ohio buckeye|2015-09-21T18:09:43-05:00
456210|28721|Plantae|Magnoliopsida|Sapindales|Hippocastanaceae|Aesculus|hippocastanum||species|L.|horse chestnut|2015-09-21T18:09:43-05:00
456211|28722|Plantae|Magnoliopsida|Sapindales|Hippocastanaceae|Aesculus|parviflora||species|Walter|bottlebrush buckeye|2015-09-21T18:09:43-05:00
456212|28723|Plantae|Magnoliopsida|Sapindales|Hippocastanaceae|Aesculus|pavia||species|L.|red buckeye|2015-09-21T18:09:43-05:00
459797|33036|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Agalinis|tenuifolia||species|(Vahl) Raf.|slenderleaf false foxglove|2015-09-21T18:09:43-05:00
459293|32443|Plantae|Magnoliopsida|Lamiales|Lamiaceae|Agastache|nepetoides||species|(L.) Kuntze|yellow giant hyssop|2015-09-21T18:09:43-05:00
468812|182682|Plantae|Liliopsida|Liliales|Agavaceae|Agave|palmeri||species|Engelm.|Palmer's century plant|2015-09-21T18:09:43-05:00
462345|36466|Plantae|Magnoliopsida|Asterales|Asteraceae|Ageratina|altissima||species|(L.) R.M. King & H. Rob.|white snakeroot|2015-09-21T18:09:43-05:00
468602|182398|Plantae|Magnoliopsida|Asterales|Asteraceae|Ageratina|altissima|altissima|variety|(L.) R.M. King & H. Rob.|white snakeroot|2015-09-21T18:09:43-05:00
453221|25099|Plantae|Magnoliopsida|Rosales|Rosaceae|Agrimonia|pubescens||species|Wallr.|soft agrimony|2015-09-21T18:09:43-05:00
453222|25100|Plantae|Magnoliopsida|Rosales|Rosaceae|Agrimonia|rostellata||species|Wallr.|beaked agrimony|2015-09-21T18:09:43-05:00
456294|28827|Plantae|Magnoliopsida|Sapindales|Simaroubaceae|Ailanthus|altissima||species|(Mill.) Swingle|tree of heaven|2015-09-21T18:09:43-05:00
454662|26449|Plantae|Magnoliopsida|Fabales|Fabaceae|Albizia|julibrissin||species|Durazz.|silktree|2015-09-21T18:09:43-05:00
469314|184481|Plantae|Magnoliopsida|Capparales|Brassicaceae|Alliaria|petiolata||species|(M. Bieb.) Cavara & Grande|garlic mustard|2015-09-21T18:09:43-05:00
467209|42635|Plantae|Liliopsida|Liliales|Liliaceae|Allium|canadense||species|L.|meadow garlic|2015-09-21T18:09:43-05:00
468746|182590|Plantae|Liliopsida|Liliales|Liliaceae|Allium|canadense|canadense|variety|L.|meadow garlic|2015-09-21T18:09:43-05:00
467291|42721|Plantae|Liliopsida|Liliales|Liliaceae|Allium|cernuum||species|Roth|nodding onion|2015-09-21T18:09:43-05:00
467211|42637|Plantae|Liliopsida|Liliales|Liliaceae|Allium|vineale||species|L.|wild garlic|2015-09-21T18:09:43-05:00
448493|19474|Plantae|Magnoliopsida|Fagales|Betulaceae|Alnus|rubra||species|Bong.|red alder|2015-09-21T18:09:43-05:00
448488|19468|Plantae|Magnoliopsida|Fagales|Betulaceae|Alnus|serrulata||species|(Aiton) Willd.|hazel alder|2015-09-21T18:09:43-05:00
449558|20770|Plantae|Magnoliopsida|Caryophyllales|Amaranthaceae|Alternanthera|philoxeroides||species|(Mart.) Griseb.|alligatorweed|2015-09-21T18:09:43-05:00
462373|36496|Plantae|Magnoliopsida|Asterales|Asteraceae|Ambrosia|artemisiifolia||species|L.|annual ragweed|2015-09-21T18:09:43-05:00
462376|36500|Plantae|Magnoliopsida|Asterales|Asteraceae|Ambrosia|bidentata||species|Michx.|lanceleaf ragweed|2015-09-21T18:09:43-05:00
462381|36505|Plantae|Magnoliopsida|Asterales|Asteraceae|Ambrosia|deltoidea||species|(Torr.) Payne|triangle bur ragweed|2015-09-21T18:09:43-05:00
462395|36521|Plantae|Magnoliopsida|Asterales|Asteraceae|Ambrosia|trifida||species|L.|great ragweed|2015-09-21T18:09:43-05:00
453231|25109|Plantae|Magnoliopsida|Rosales|Rosaceae|Amelanchier|alnifolia||species|(Nutt.) Nutt. ex M. Roem.|Saskatoon serviceberry|2015-09-21T18:09:43-05:00
453232|25110|Plantae|Magnoliopsida|Rosales|Rosaceae|Amelanchier|arborea||species|(Michx. f.) Fernald|common serviceberry|2015-09-21T18:09:43-05:00
456133|28633|Plantae|Magnoliopsida|Rhamnales|Vitaceae|Ampelopsis|cordata||species|Michx.|heartleaf peppervine|2015-09-21T18:09:43-05:00
462399|36525|Plantae|Magnoliopsida|Asterales|Asteraceae|Amphiachyris|dracunculoides||species|(DC.) Nutt.|prairie broomweed|2015-09-21T18:09:43-05:00
457384|30148|Plantae|Magnoliopsida|Gentianales|Apocynaceae|Amsonia|tabernaemontana||species|Walter|eastern bluestar|2015-09-21T18:09:43-05:00
452367|24043|Plantae|Magnoliopsida|Primulales|Primulaceae|Anagallis|arvensis||species|L.|scarlet pimpernel|2015-09-21T18:09:43-05:00
462403|36529|Plantae|Magnoliopsida|Asterales|Asteraceae|Anaphalis|margaritacea||species|(L.) Benth.|western pearly everlasting|2015-09-21T18:09:43-05:00
465525|40462|Plantae|Liliopsida|Cyperales|Poaceae|Andropogon|gerardii||species|Vitman|big bluestem|2015-09-21T18:09:43-05:00
447611|18435|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Anemone|berlandieri||species|Pritz.|tenpetal thimbleweed|2015-09-21T18:09:43-05:00
447612|18436|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Anemone|canadensis||species|L.|Canadian anemone|2015-09-21T18:09:43-05:00
447613|18437|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Anemone|caroliniana||species|Walter|Carolina anemone|2015-09-21T18:09:43-05:00
447624|18451|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Anemone|virginiana||species|L.|tall thimbleweed|2015-09-21T18:09:43-05:00
456773|29452|Plantae|Magnoliopsida|Apiales|Apiaceae|Angelica|triquinata||species|Michx.|filmy angelica|2015-09-21T18:09:43-05:00
456774|29453|Plantae|Magnoliopsida|Apiales|Apiaceae|Angelica|venenosa||species|(Greenway) Fernald|hairy angelica|2015-09-21T18:09:43-05:00
462555|36717|Plantae|Magnoliopsida|Asterales|Asteraceae|Antennaria|plantaginifolia||species|(L.) Richardson|woman's tobacco|2015-09-21T18:09:43-05:00
462579|36756|Plantae|Magnoliopsida|Asterales|Asteraceae|Antennaria|solitaria||species|Rydb.|singlehead pussytoes|2015-09-21T18:09:43-05:00
453476|25390|Plantae|Magnoliopsida|Fabales|Fabaceae|Apios|americana||species|Medik.|groundnut|2015-09-21T18:09:43-05:00
467923|43489|Plantae|Liliopsida|Orchidales|Orchidaceae|Aplectrum|hyemale||species|(Muhl. ex Willd.) Torr.|Adam and Eve|2015-09-21T18:09:43-05:00
457393|30157|Plantae|Magnoliopsida|Gentianales|Apocynaceae|Apocynum|cannabinum||species|L.|Indianhemp|2015-09-21T18:09:43-05:00
447863|18730|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Aquilegia|canadensis||species|L.|red columbine|2015-09-21T18:09:43-05:00
447869|18738|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Aquilegia|formosa||species|Fisch. ex DC.|western columbine|2015-09-21T18:09:43-05:00
451230|22706|Plantae|Magnoliopsida|Capparales|Brassicaceae|Arabis|laevigata||species|(Muhl. ex Willd.) Poir.|smooth rockcress|2015-09-21T18:09:43-05:00
451245|22721|Plantae|Magnoliopsida|Capparales|Brassicaceae|Arabis|perstellata||species|E.L. Braun|Braun's rockcress|2015-09-21T18:09:43-05:00
451257|22734|Plantae|Magnoliopsida|Capparales|Brassicaceae|Arabis|shortii||species|(Fernald) Gleason|Short's rockcress|2015-09-21T18:09:43-05:00
456721|29378|Plantae|Magnoliopsida|Apiales|Araliaceae|Aralia|spinosa||species|L.|devil's walkingstick|2015-09-21T18:09:43-05:00
452028|23626|Plantae|Magnoliopsida|Ericales|Ericaceae|Arbutus|arizonica||species|(A. Gray) Sarg.|Arizona madrone|2015-09-21T18:09:43-05:00
452029|23627|Plantae|Magnoliopsida|Ericales|Ericaceae|Arbutus|menziesii||species|Pursh|Pacific madrone|2015-09-21T18:09:43-05:00
462417|36546|Plantae|Magnoliopsida|Asterales|Asteraceae|Arctium|minus||species|Bernh.|lesser burdock|2015-09-21T18:09:43-05:00
451895|23467|Plantae|Magnoliopsida|Ericales|Ericaceae|Arctostaphylos|||genus||manzanita|2015-09-21T18:09:43-05:00
451940|23519|Plantae|Magnoliopsida|Ericales|Ericaceae|Arctostaphylos|pungens||species|Kunth|pointleaf manzanita|2015-09-21T18:09:43-05:00
449115|20240|Plantae|Magnoliopsida|Caryophyllales|Caryophyllaceae|Arenaria|capillaris||species|Poir.|slender mountain sandwort|2015-09-21T18:09:43-05:00
448003|18904|Plantae|Magnoliopsida|Papaverales|Papaveraceae|Argemone|albiflora||species|Hornem.|bluestem pricklypoppy|2015-09-21T18:09:43-05:00
448019|18922|Plantae|Magnoliopsida|Papaverales|Papaveraceae|Argemone|pleiacantha||species|Greene|southwestern pricklypoppy|2015-09-21T18:09:43-05:00
467124|42529|Plantae|Liliopsida|Arales|Araceae|Arisaema|dracontium||species|(L.) Schott|green dragon|2015-09-21T18:09:43-05:00
467120|42525|Plantae|Liliopsida|Arales|Araceae|Arisaema|triphyllum||species|(L.) Schott|Jack in the pulpit|2015-09-21T18:09:43-05:00
466240|41433|Plantae|Liliopsida|Cyperales|Poaceae|Aristida|stricta||species|Michx.|pineland threeawn|2015-09-21T18:09:43-05:00
447526|18336|Plantae|Magnoliopsida|Aristolochiales|Aristolochiaceae|Aristolochia|macrophylla||species|Lam.|pipevine|2015-09-21T18:09:43-05:00
447532|18343|Plantae|Magnoliopsida|Aristolochiales|Aristolochiaceae|Aristolochia|tomentosa||species|Sims|woolly dutchman's pipe|2015-09-21T18:09:43-05:00
602793|25126|Plantae|Magnoliopsida|Rosales|Rosaceae|Aronia|arbutifolia||species|(L.) Pers.|red chokeberry|2015-09-21T18:09:43-05:00
461753|35498|Plantae|Magnoliopsida|Asterales|Asteraceae|Artemisia|tridentata||species|Nutt.|big sagebrush|2015-09-21T18:09:43-05:00
461756|35502|Plantae|Magnoliopsida|Asterales|Asteraceae|Artemisia|tripartita||species|Rydb.|threetip sagebrush|2015-09-21T18:09:43-05:00
453246|25130|Plantae|Magnoliopsida|Rosales|Rosaceae|Aruncus|dioicus||species|(Walter) Fernald|bride's feathers|2015-09-21T18:09:43-05:00
465536|40477|Plantae|Liliopsida|Cyperales|Poaceae|Arundinaria|gigantea||species|(Walter) Muhl.|giant cane|2015-09-21T18:09:43-05:00
447541|18353|Plantae|Magnoliopsida|Aristolochiales|Aristolochiaceae|Asarum|canadense||species|L.|Canadian wildginger|2015-09-21T18:09:43-05:00
457453|30244|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Asclepias|amplexicaulis||species|Sm.|clasping milkweed|2015-09-21T18:09:43-05:00
457474|30266|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Asclepias|exaltata||species|L.|poke milkweed|2015-09-21T18:09:43-05:00
457450|30241|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Asclepias|incarnata||species|L.|swamp milkweed|2015-09-21T18:09:43-05:00
457501|30296|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Asclepias|purpurascens||species|L.|purple milkweed|2015-09-21T18:09:43-05:00
457502|30297|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Asclepias|quadrifolia||species|Jacq.|fourleaf milkweed|2015-09-21T18:09:43-05:00
457514|30310|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Asclepias|syriaca||species|L.|common milkweed|2015-09-21T18:09:43-05:00
457517|30313|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Asclepias|tuberosa||species|L.|butterfly milkweed|2015-09-21T18:09:43-05:00
457522|30319|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Asclepias|variegata||species|L.|redring milkweed|2015-09-21T18:09:43-05:00
457523|30320|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Asclepias|verticillata||species|L.|whorled milkweed|2015-09-21T18:09:43-05:00
457525|30322|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Asclepias|viridiflora||species|Raf.|green comet milkweed|2015-09-21T18:09:43-05:00
457526|30323|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Asclepias|viridis||species|Walter|green antelopehorn|2015-09-21T18:09:43-05:00
447345|18112|Plantae|Magnoliopsida|Magnoliales|Annonaceae|Asimina|obovata||species|(Willd.) Nash|bigflower pawpaw|2015-09-21T18:09:43-05:00
447350|18117|Plantae|Magnoliopsida|Magnoliales|Annonaceae|Asimina|triloba||species|(L.) Dunal|pawpaw|2015-09-21T18:09:43-05:00
467343|42784|Plantae|Liliopsida|Liliales|Liliaceae|Asparagus|officinalis||species|L.|garden asparagus|2015-09-21T18:09:43-05:00
446728|17355|Plantae|Filicopsida|Polypodiales|Aspleniaceae|Asplenium|platyneuron||species|(L.) Britton, Sterns & Poggenb.|ebony spleenwort|2015-09-21T18:09:43-05:00
446732|17359|Plantae|Filicopsida|Polypodiales|Aspleniaceae|Asplenium|rhizophyllum||species|L.|walking fern|2015-09-21T18:09:43-05:00
469953|192810|Plantae|Magnoliopsida|Fabales|Fabaceae|Astragalus|bibullatus||species|Barneby & Bridges|limestone glade milkvetch|2015-09-21T18:09:43-05:00
453535|25451|Plantae|Magnoliopsida|Fabales|Fabaceae|Astragalus|canadensis||species|L.|Canadian milkvetch|2015-09-21T18:09:43-05:00
453773|25698|Plantae|Magnoliopsida|Fabales|Fabaceae|Astragalus|tennesseensis||species|A. Gray ex Chapm.|Tennessee milkvetch|2015-09-21T18:09:43-05:00
470103|193410|Plantae|Magnoliopsida|Asterales|Asteraceae|Astranthium|integrifolium||species|(Michx.) Nutt.|entireleaf western daisy|2015-09-21T18:09:43-05:00
460115|33484|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Aureolaria|flava||species|(L.) Farw.|smooth yellow false foxglove|2015-09-21T18:09:43-05:00
460119|33488|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Aureolaria|pectinata||species|(Nutt.) Pennell|combleaf yellow false foxglove|2015-09-21T18:09:43-05:00
460120|33489|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Aureolaria|pedicularia||species|(L.) Raf.|fernleaf yellow false foxglove|2015-09-21T18:09:43-05:00
461788|35699|Plantae|Magnoliopsida|Asterales|Asteraceae|Baccharis|sarothroides||species|A. Gray|desertbroom|2015-09-21T18:09:43-05:00
454423|26468|Plantae|Magnoliopsida|Fabales|Fabaceae|Baptisia|australis||species|(L.) R. Br.|blue wild indigo|2015-09-21T18:09:43-05:00
454425|26470|Plantae|Magnoliopsida|Fabales|Fabaceae|Baptisia|bracteata||species|Muhl. ex Elliott|longbract wild indigo|2015-09-21T18:09:43-05:00
454433|26481|Plantae|Magnoliopsida|Fabales|Fabaceae|Baptisia|nuttalliana||species|Small|Nuttall's wild indigo|2015-09-21T18:09:43-05:00
454439|26489|Plantae|Magnoliopsida|Fabales|Fabaceae|Baptisia|tinctoria||species|(L.) R. Br.|horseflyweed|2015-09-21T18:09:43-05:00
451265|22743|Plantae|Magnoliopsida|Capparales|Brassicaceae|Barbarea|verna||species|(Mill.) Asch.|early yellowrocket|2015-09-21T18:09:43-05:00
451264|22741|Plantae|Magnoliopsida|Capparales|Brassicaceae|Barbarea|vulgaris||species|W.T. Aiton|garden yellowrocket|2015-09-21T18:09:43-05:00
467753|43280|Plantae|Liliopsida|Liliales|Iridaceae|Belamcanda|chinensis||species|(L.) DC.|blackberry lily|2015-09-21T18:09:43-05:00
448497|19481|Plantae|Magnoliopsida|Fagales|Betulaceae|Betula|alleghaniensis||species|Britton|yellow birch|2015-09-21T18:09:43-05:00
448501|19487|Plantae|Magnoliopsida|Fagales|Betulaceae|Betula|lenta||species|L.|sweet birch|2015-09-21T18:09:43-05:00
448496|19480|Plantae|Magnoliopsida|Fagales|Betulaceae|Betula|nigra||species|L.|river birch|2015-09-21T18:09:43-05:00
448502|19488|Plantae|Magnoliopsida|Fagales|Betulaceae|Betula|occidentalis||species|Hook.|water birch|2015-09-21T18:09:43-05:00
448503|19489|Plantae|Magnoliopsida|Fagales|Betulaceae|Betula|papyrifera||species|Marshall|paper birch|2015-09-21T18:09:43-05:00
461799|35713|Plantae|Magnoliopsida|Asterales|Asteraceae|Bidens|aristosa||species|(Michx.) Britton|bearded beggarticks|2015-09-21T18:09:43-05:00
461794|35707|Plantae|Magnoliopsida|Asterales|Asteraceae|Bidens|frondosa||species|L.|devil's beggartick|2015-09-21T18:09:43-05:00
460768|34307|Plantae|Magnoliopsida|Scrophulariales|Bignoniaceae|Bignonia|capreolata||species|L.|crossvine|2015-09-21T18:09:43-05:00
459308|32460|Plantae|Magnoliopsida|Lamiales|Lamiaceae|Blephilia|ciliata||species|(L.) Benth.|downy pagoda-plant|2015-09-21T18:09:43-05:00
459309|32461|Plantae|Magnoliopsida|Lamiales|Lamiaceae|Blephilia|hirsuta||species|(Pursh) Benth.|hairy pagoda-plant|2015-09-21T18:09:43-05:00
448195|19121|Plantae|Magnoliopsida|Urticales|Urticaceae|Boehmeria|cylindrica||species|(L.) Sw.|smallspike false nettle|2015-09-21T18:09:43-05:00
446579|17171|Plantae|Filicopsida|Ophioglossales|Ophioglossaceae|Botrychium|dissectum||species|Spreng.|cutleaf grapefern|2015-09-21T18:09:43-05:00
446593|17192|Plantae|Filicopsida|Ophioglossales|Ophioglossaceae|Botrychium|jenmanii||species|Underw.|Dixie grapefern|2015-09-21T18:09:43-05:00
446586|17182|Plantae|Filicopsida|Ophioglossales|Ophioglossaceae|Botrychium|lunarioides||species|(Michx.) Sw.|winter grapefern|2015-09-21T18:09:43-05:00
446580|17173|Plantae|Filicopsida|Ophioglossales|Ophioglossaceae|Botrychium|virginianum||species|(L.) Sw.|rattlesnake fern|2015-09-21T18:09:43-05:00
466301|41500|Plantae|Liliopsida|Cyperales|Poaceae|Bouteloua|curtipendula||species|(Michx.) Torr.|sideoats grama|2015-09-21T18:09:43-05:00
451529|23063|Plantae|Magnoliopsida|Capparales|Brassicaceae|Brassica|rapa||species|L.|field mustard|2015-09-21T18:09:43-05:00
462684|36875|Plantae|Magnoliopsida|Asterales|Asteraceae|Brickellia|eupatorioides||species|(L.) Shinners|false boneset|2015-09-21T18:09:43-05:00
480723|526976|Plantae|Magnoliopsida|Asterales|Asteraceae|Brickellia|eupatorioides|eupatorioides|variety|(L.) Shinners|false boneset|2015-09-21T18:09:43-05:00
465557|40502|Plantae|Liliopsida|Cyperales|Poaceae|Bromus|inermis||species|Leyss.|smooth brome|2015-09-21T18:09:43-05:00
448182|19107|Plantae|Magnoliopsida|Urticales|Moraceae|Broussonetia|papyrifera||species|(L.) L'Hér. ex Vent.|paper mulberry|2015-09-21T18:09:43-05:00
472067|501090|Plantae|Magnoliopsida|Lamiales|Boraginaceae|Buglossoides|arvensis||species|(L.) I.M. Johnst.|corn gromwell|2015-09-21T18:09:43-05:00
456917|29608|Plantae|Magnoliopsida|Apiales|Apiaceae|Bupleurum|rotundifolium||species|L.|hare's ear|2015-09-21T18:09:43-05:00
459083|32144|Plantae|Magnoliopsida|Lamiales|Verbenaceae|Callicarpa|americana||species|L.|American beautyberry|2015-09-21T18:09:43-05:00
450457|21785|Plantae|Magnoliopsida|Malvales|Malvaceae|Callirhoe|involucrata||species|(Torr. & A. Gray) A. Gray|purple poppymallow|2015-09-21T18:09:43-05:00
472110|501145|Plantae|Pinopsida|Pinales|Cupressaceae|Calocedrus|decurrens||species|(Torr.) Florin|incense cedar|2015-09-21T18:09:43-05:00
447374|18142|Plantae|Magnoliopsida|Laurales|Calycanthaceae|Calycanthus|floridus||species|L.|eastern sweetshrub|2015-09-21T18:09:43-05:00
457794|30650|Plantae|Magnoliopsida|Solanales|Convolvulaceae|Calystegia|sepium||species|(L.) R. Br.|hedge false bindweed|2015-09-21T18:09:43-05:00
467428|42892|Plantae|Liliopsida|Liliales|Liliaceae|Camassia|scilloides||species|(Raf.) Cory|Atlantic camas|2015-09-21T18:09:43-05:00
472137|501172|Plantae|Magnoliopsida|Campanulales|Campanulaceae|Campanulastrum|americanum||species|(L.) Small|American bellflower|2015-09-21T18:09:43-05:00
460770|34309|Plantae|Magnoliopsida|Scrophulariales|Bignoniaceae|Campsis|radicans||species|(L.) Seem. ex Bureau|trumpet creeper|2015-09-21T18:09:43-05:00
451282|22766|Plantae|Magnoliopsida|Capparales|Brassicaceae|Capsella|bursa-pastoris||species|(L.) Medik.|shepherd's purse|2015-09-21T18:09:43-05:00
451291|22778|Plantae|Magnoliopsida|Capparales|Brassicaceae|Cardamine|angustata||species|O.E. Schulz|slender toothwort|2015-09-21T18:09:43-05:00
451284|22769|Plantae|Magnoliopsida|Capparales|Brassicaceae|Cardamine|bulbosa||species|(Schreb. ex Muhl.) Britton, Sterns & Poggenb.|bulbous bittercress|2015-09-21T18:09:43-05:00
451298|22787|Plantae|Magnoliopsida|Capparales|Brassicaceae|Cardamine|concatenata||species|(Michx.) Sw.|cutleaf toothwort|2015-09-21T18:09:43-05:00
451303|22792|Plantae|Magnoliopsida|Capparales|Brassicaceae|Cardamine|diphylla||species|(Michx.) Alph. Wood|crinkleroot|2015-09-21T18:09:43-05:00
451304|22793|Plantae|Magnoliopsida|Capparales|Brassicaceae|Cardamine|douglassii||species|Britton|limestone bittercress|2015-09-21T18:09:43-05:00
451307|22797|Plantae|Magnoliopsida|Capparales|Brassicaceae|Cardamine|hirsuta||species|L.|hairy bittercress|2015-09-21T18:09:43-05:00
456161|28667|Plantae|Magnoliopsida|Sapindales|Sapindaceae|Cardiospermum|halicacabum||species|L.|balloon vine|2015-09-21T18:09:43-05:00
461845|35787|Plantae|Magnoliopsida|Asterales|Asteraceae|Carduus|nutans||species|L.|nodding plumeless thistle|2015-09-21T18:09:43-05:00
461846|35788|Plantae|Magnoliopsida|Asterales|Asteraceae|Carduus|pycnocephalus||species|L.|Italian plumeless thistle|2015-09-21T18:09:43-05:00
464697|39423|Plantae|Liliopsida|Cyperales|Cyperaceae|Carex|muehlenbergii||species|Schkuhr ex Willd.|Muhlenberg's sedge|2015-09-21T18:09:43-05:00
465027|39755|Plantae|Liliopsida|Cyperales|Cyperaceae|Carex|picta||species|Steud.|Boott's sedge|2015-09-21T18:09:43-05:00
476925|506151|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Carnegiea|gigantea||species|(Engelm.) Britton & Rose|saguaro|2015-09-21T18:09:43-05:00
448516|19504|Plantae|Magnoliopsida|Fagales|Betulaceae|Carpinus|caroliniana||species|Walter|American hornbeam|2015-09-21T18:09:43-05:00
472268|501307|Plantae|Magnoliopsida|Juglandales|Juglandaceae|Carya|carolinae-septentrionalis||species|(Ashe) Engl. & Graebn.|southern shagbark hickory|2015-09-21T18:09:43-05:00
