ubioID,tsnID,class,order,family,primula,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,vernacularName,changed
480560,525142,Magnoliopsida,Rosales,Rosaceae,Prunus,ilicifolia,ilicifolia,subspecies,(Nutt. ex Hook. & Arn.) D. Dietr.,hollyleaf cherry,0
480561,525143,Magnoliopsida,Rosales,Rosaceae,Prunus,ilicifolia,lyonii,subspecies,(Nutt. ex Hook. & Arn.) D. Dietr.,hollyleaf cherry,0
480562,525144,Magnoliopsida,Rosales,Saxifragaceae,Saxifraga,bronchialis,codyanus,subspecies,L.,yellowdot saxifrage,0
480564,525146,Magnoliopsida,Rosales,Saxifragaceae,Saxifraga,hirculus,compacta,subspecies,L.,yellow marsh saxifrage,0
480565,525147,Magnoliopsida,Rosales,Saxifragaceae,Saxifraga,paniculata,neogaea,subspecies,Mill.,White Mountain saxifrage,0
480567,525149,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,affinis,affinis,subspecies,Hook. & Arn.,coast Indian paintbrush,0
480568,525150,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,affinis,litoralis,subspecies,Hook. & Arn.,coast Indian paintbrush,0
480569,525151,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,affinis,neglecta,subspecies,Hook. & Arn.,Tiburon Indian paintbrush,0
656513,525152,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,applegatei,applegatei,subspecies,Fernald,wavyleaf Indian paintbrush,0
480571,525153,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,applegatei,disticha,subspecies,Fernald,wavyleaf Indian paintbrush,0
480572,525154,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,applegatei,martinii,subspecies,Fernald,wavyleaf Indian paintbrush,0
480573,525155,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,applegatei,pallida,subspecies,Fernald,wavyleaf Indian paintbrush,0
480574,525156,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,applegatei,pinetorum,subspecies,Fernald,wavyleaf Indian paintbrush,0
480575,525157,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,hispida,brevilobata,subspecies,Benth.,short-lobe Indian paintbrush,0
480576,525158,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,lanata,hololeuca,subspecies,A. Gray,whitefelt Indian paintbrush,0
480577,525159,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,lanata,lanata,subspecies,A. Gray,Sierra woolly Indian paintbrush,0
480578,525160,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,miniata,dixonii,subspecies,Douglas ex Hook.,giant red Indian paintbrush,0
656515,525161,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,miniata,miniata,subspecies,Douglas ex Hook.,giant red Indian paintbrush,0
480580,525162,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,minor,minor,subspecies,(A. Gray) A. Gray,lesser Indian paintbrush,0
480581,525163,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,minor,spiralis,subspecies,(A. Gray) A. Gray,lesser Indian paintbrush,0
480582,525164,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,subinclusa,franciscana,subspecies,Greene,longleaf Indian paintbrush,0
480583,525165,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,subinclusa,subinclusa,subspecies,Greene,longleaf Indian paintbrush,0
480586,525168,Liliopsida,Typhales,Sparganiaceae,Sparganium,erectum,stoloniferum,subspecies,L.,simplestem bur-reed,0
480587,525169,Magnoliopsida,Santalales,Viscaceae,Arceuthobium,tsugense,mertensianae,subspecies,(Rosend.) G.N. Jones,hemlock dwarf mistletoe,0
480588,525170,Magnoliopsida,Santalales,Viscaceae,Arceuthobium,tsugense,tsugense,subspecies,(Rosend.) G.N. Jones,hemlock dwarf mistletoe,0
480589,525171,Magnoliopsida,Scrophulariales,Scrophulariaceae,Castilleja,miniata,elata,subspecies,Douglas ex Hook.,Siskiyou Indian paintbrush,0
480592,525174,Magnoliopsida,Asterales,Asteraceae,Hemizonia,congesta,calyculata,subspecies,DC.,hayfield tarweed,0
480593,525175,Magnoliopsida,Asterales,Asteraceae,Hemizonia,congesta,clevelandii,subspecies,DC.,hayfield tarweed,0
480595,525177,Magnoliopsida,Myrtales,Onagraceae,Oenothera,californica,avita,subspecies,(S. Watson) S. Watson,California evening primrose,0
480596,525178,Liliopsida,Cyperales,Poaceae,Poa,laxa,fernaldiana,subspecies,Haenke,Fernald's bluegrass,0
480597,525179,Magnoliopsida,Dipsacales,Caprifoliaceae,Linnaea,borealis,americana,subspecies,L.,twinflower,0
480598,525180,Magnoliopsida,Asterales,Asteraceae,Crepis,vesicaria,taraxacifolia,subspecies,L.,beaked hawksbeard,0
480599,525225,Magnoliopsida,Fagales,Betulaceae,Alnus,viridis,fruticosa,subspecies,(Chaix) DC.,Siberian alder,0
480600,525448,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,album,striatum,variety,L.,lateflowering goosefoot,0
480601,525523,Magnoliopsida,Papaverales,Fumariaceae,Corydalis,curvisiliqua,occidentalis,subspecies,Engelm.,curvepod fumewort,0
480602,525590,Magnoliopsida,Rosales,Crassulaceae,Dudleya,blochmaniae,brevifolia,subspecies,(Eastw.) Moran,shortleaf liveforever,0
2331224,525635,Equisetopsida,Equisetales,Equisetaceae,Equisetum,hyemale,affine,subspecies,(Engelm.) Calder & Taylor,scouringrush horsetail,0
480603,525649,Magnoliopsida,Asterales,Asteraceae,Erigeron,acris,debilis,subspecies,L.,bitter fleabane,0
480604,525997,Liliopsida,Juncales,Juncaceae,Juncus,falcatus,sitchensis,subspecies,E. Mey.,Chilean rush,0
480605,526299,Magnoliopsida,Asterales,Asteraceae,Packera,neomexicana,mutabilis,variety,(A. Gray) W.A. Weber & A. Love,New Mexico groundsel,0
480606,526300,Magnoliopsida,Asterales,Asteraceae,Packera,pseudaurea,flavula,variety,(Rydb.) W.A. Weber & A. Love,falsegold groundsel,0
480607,526306,Magnoliopsida,Papaverales,Papaveraceae,Papaver,macounii,discolor,subspecies,Greene,Macoun's poppy,0
480608,526307,Magnoliopsida,Papaverales,Papaveraceae,Papaver,radicatum,kluanense,subspecies,Rottb.,rooted poppy,0
480609,526314,Magnoliopsida,Lamiales,Boraginaceae,Pectocarya,linearis,ferocula,subspecies,(Ruiz & Pav.) DC.,sagebrush combseed,0
480610,526419,Liliopsida,Cyperales,Poaceae,Poa,cusickii,epilis,subspecies,Vasey,Cusick's bluegrass,0
480611,526420,Liliopsida,Cyperales,Poaceae,Poa,cusickii,pallida,subspecies,Vasey,Cusick's bluegrass,0
480612,526422,Liliopsida,Cyperales,Poaceae,Poa,cusickii,purpurascens,subspecies,Vasey,Cusick's bluegrass,0
480613,526423,Liliopsida,Cyperales,Poaceae,Poa,fendleriana,longiligula,subspecies,(Steud.) Vasey,muttongrass,0
480614,526427,Liliopsida,Cyperales,Poaceae,Poa,nemoralis,interior,subspecies,L.,inland bluegrass,0
480615,526429,Liliopsida,Cyperales,Poaceae,Poa,pratensis,alpigena,subspecies,L.,Kentucky bluegrass,0
480616,526431,Liliopsida,Cyperales,Poaceae,Poa,pratensis,colpodea,subspecies,L.,Kentucky bluegrass,0
480617,526432,Liliopsida,Cyperales,Poaceae,Poa,pratensis,irrigata,subspecies,L.,spreading bluegrass,0
480618,526576,Liliopsida,Alismatales,Alismataceae,Sagittaria,lancifolia,media,subspecies,L.,bulltongue arrowhead,0
480619,526745,Magnoliopsida,Capparales,Brassicaceae,Streptanthus,morrisonii,kruckebergii,subspecies,F.W. Hoffm.,Krukeberg's jewelflower,0
657136,526755,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,lanceolatum,hesperium,subspecies,(Willd.) G.L. Nesom,white panicle aster,0
480622,526847,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,nana,covillei,variety,S. Watson,Coville's dwarf sand verbena,0
480623,526848,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,villosa,aurita,variety,S. Watson,desert sand verbena,0
480624,526849,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,villosa,villosa,variety,S. Watson,desert sand verbena,0
480625,526851,Magnoliopsida,Sapindales,Aceraceae,Acer,negundo,californicum,variety,L.,California boxelder,0
480626,526852,Magnoliopsida,Sapindales,Aceraceae,Acer,negundo,interius,variety,L.,boxelder,0
480627,526853,Magnoliopsida,Sapindales,Aceraceae,Acer,rubrum,drummondii,variety,L.,Drummond's maple,0
480628,526854,Magnoliopsida,Sapindales,Aceraceae,Acer,saccharum,schneckii,variety,Marsh.,sugar maple,0
480629,526855,Magnoliopsida,Asterales,Asteraceae,Achillea,millefolium,borealis,variety,L.,boreal yarrow,0
480630,526856,Magnoliopsida,Asterales,Asteraceae,Achillea,millefolium,occidentalis,variety,L.,western yarrow,0
480632,526858,Magnoliopsida,Scrophulariales,Scrophulariaceae,Agalinis,tenuifolia,leucanthera,variety,(Vahl) Raf.,slenderleaf false foxglove,0
480634,526860,Liliopsida,Liliales,Agavaceae,Agave,toumeyana,bella,variety,Trel. ex Standl.,Toumey's century plant,0
480635,526861,Liliopsida,Liliales,Agavaceae,Agave,utahensis,eborispina,variety,Engelm.,Utah agave,0
480636,526862,Liliopsida,Liliales,Agavaceae,Agave,utahensis,kaibabensis,variety,Engelm.,Kaibab agave,0
480637,526863,Magnoliopsida,Asterales,Asteraceae,Agoseris,aurantiaca,purpurea,variety,(Hook.) Greene,orange agoseris,0
480638,526866,Liliopsida,Liliales,Liliaceae,Allium,canadense,ecristatum,variety,L.,meadow garlic,0
480639,526867,Liliopsida,Liliales,Liliaceae,Allium,canadense,fraseri,variety,L.,Fraser meadow garlic,0
480640,526868,Liliopsida,Liliales,Liliaceae,Allium,canadense,hyacinthoides,variety,L.,hyacinth meadow garlic,0
480641,526869,Liliopsida,Liliales,Liliaceae,Allium,canadense,lavandulare,variety,L.,meadow garlic,0
480642,526870,Liliopsida,Liliales,Liliaceae,Allium,canadense,mobilense,variety,L.,meadow garlic,0
480643,526871,Liliopsida,Liliales,Liliaceae,Allium,fimbriatum,mohavense,variety,S. Watson,Mojave fringed onion,0
480644,526872,Liliopsida,Liliales,Liliaceae,Allium,fimbriatum,purdyi,variety,S. Watson,Purdy's fringed onion,0
480645,526873,Liliopsida,Liliales,Liliaceae,Allium,geyeri,tenerum,variety,S. Watson,bulbil onion,0
480646,526874,Liliopsida,Liliales,Liliaceae,Allium,howellii,sanbenitense,variety,Eastw.,San Benito onion,0
480647,526875,Liliopsida,Liliales,Liliaceae,Allium,schoenoprasum,sibiricum,variety,L.,wild chives,0
480648,526876,Magnoliopsida,Ericales,Ericaceae,Andromeda,polifolia,glaucophylla,variety,L.,bog rosemary,0
480649,526877,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,multifida,saxicola,variety,Poir.,red windflower,0
480650,526879,Magnoliopsida,Capparales,Brassicaceae,Arabis,hirsuta,pycnocarpa,variety,(L.) Scop.,creamflower rockcress,0
480651,526881,Magnoliopsida,Papaverales,Papaveraceae,Argemone,glauca,decipiens,variety,(Nutt. ex Prain) Pope,smooth pricklypoppy,0
480654,526884,Magnoliopsida,Asterales,Asteraceae,Aster,alpinus,vierhapperi,variety,L.,Vierhapper's aster,0
480657,526898,Magnoliopsida,Fabales,Fabaceae,Astragalus,argophyllus,stocksii,variety,Nutt.,silverleaf milkvetch,0
480658,526899,Magnoliopsida,Fabales,Fabaceae,Astragalus,bisulcatus,haydenianus,variety,(Hook.) A. Gray,Hayden's milkvetch,0
480659,526900,Magnoliopsida,Fabales,Fabaceae,Astragalus,iodanthus,diaphanoides,variety,S. Watson,snake milkvetch,0
480660,526901,Magnoliopsida,Fabales,Fabaceae,Astragalus,iodanthus,iodanthus,variety,S. Watson,Humboldt River milkvetch,0
480661,526902,Magnoliopsida,Fabales,Fabaceae,Astragalus,kentrophyta,coloradoensis,variety,A. Gray,Colorado spiny milkvetch,0
480662,526903,Magnoliopsida,Fabales,Fabaceae,Astragalus,kentrophyta,danaus,variety,A. Gray,spiny milkvetch,0
480663,526904,Magnoliopsida,Fabales,Fabaceae,Astragalus,kentrophyta,douglasii,variety,A. Gray,Douglas' spiny milkvetch,0
480664,526905,Magnoliopsida,Fabales,Fabaceae,Astragalus,kentrophyta,elatus,variety,A. Gray,tall spiny milkvetch,0
480665,526906,Magnoliopsida,Fabales,Fabaceae,Astragalus,kentrophyta,jessiae,variety,A. Gray,spiny milkvetch,0
480666,526907,Magnoliopsida,Fabales,Fabaceae,Astragalus,kentrophyta,neomexicanus,variety,A. Gray,New Mexico spiny milkvetch,0
480667,526908,Magnoliopsida,Fabales,Fabaceae,Astragalus,kentrophyta,ungulatus,variety,A. Gray,spiny milkvetch,0
480668,526909,Magnoliopsida,Fabales,Fabaceae,Astragalus,missouriensis,amphibolus,variety,Nutt.,Missouri milkvetch,0
480669,526910,Magnoliopsida,Fabales,Fabaceae,Astragalus,robbinsii,harringtonii,variety,(Oakes) A. Gray,Harold's milkvetch,0
480670,526911,Magnoliopsida,Fabales,Fabaceae,Astragalus,whitneyi,siskiyouensis,variety,A. Gray,Siskiyou milkvetch,0
480671,526912,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,elegans,fasciculata,variety,(Moq.) D. Dietr.,wheelscale saltbush,0
480672,526913,Magnoliopsida,Scrophulariales,Scrophulariaceae,Aureolaria,flava,macrantha,variety,(L.) Farw.,smooth yellow false foxglove,0
480673,526914,Magnoliopsida,Scrophulariales,Scrophulariaceae,Aureolaria,grandiflora,cinerea,variety,(Benth.) Pennell,largeflower yellow false foxglove,0
480674,526915,Magnoliopsida,Scrophulariales,Scrophulariaceae,Aureolaria,grandiflora,pulchra,variety,(Benth.) Pennell,largeflower yellow false foxglove,0
480675,526916,Magnoliopsida,Scrophulariales,Scrophulariaceae,Aureolaria,grandiflora,serrata,variety,(Benth.) Pennell,largeflower yellow false foxglove,0
480676,526917,Magnoliopsida,Scrophulariales,Scrophulariaceae,Aureolaria,pedicularia,ambigens,variety,(L.) Raf.,fernleaf yellow false foxglove,0
480677,526918,Magnoliopsida,Scrophulariales,Scrophulariaceae,Aureolaria,pedicularia,austromontana,variety,(L.) Raf.,fernleaf yellow false foxglove,0
480678,526919,Magnoliopsida,Scrophulariales,Scrophulariaceae,Aureolaria,pedicularia,intercedens,variety,(L.) Raf.,fernleaf yellow false foxglove,0
480679,526920,Magnoliopsida,Lamiales,Lamiaceae,Ballota,nigra,foetida,variety,L.,black horehound,0
480683,526928,Magnoliopsida,Asterales,Asteraceae,Bidens,hyperborea,hyperborea,variety,Greene,estuary beggarticks,0
480684,526929,Magnoliopsida,Asterales,Asteraceae,Bidens,hyperborea,svensonii,variety,Greene,Svenson's beggarticks,0
480685,526930,Magnoliopsida,Asterales,Asteraceae,Bidens,reptans,reptans,variety,(L.) G. Don,manzanilla trepador,0
480686,526931,Magnoliopsida,Asterales,Asteraceae,Bidens,reptans,urbanii,variety,(L.) G. Don,Urban's beggartick,0
480687,526932,Magnoliopsida,Asterales,Asteraceae,Blennosperma,nanum,nanum,variety,(Hook.) S.F. Blake,common stickyseed,0
480688,526933,Magnoliopsida,Asterales,Asteraceae,Blennosperma,nanum,robustum,variety,(Hook.) S.F. Blake,common stickyseed,0
480689,526934,Magnoliopsida,Lamiales,Lamiaceae,Blephilia,hirsuta,glabrata,variety,(Pursh) Benth.,hairy pagoda-plant,0
480690,526935,Magnoliopsida,Lamiales,Lamiaceae,Blephilia,hirsuta,hirsuta,variety,(Pursh) Benth.,hairy pagoda-plant,0
480691,526936,Liliopsida,Liliales,Liliaceae,Bloomeria,crocea,aurea,variety,(Torr.) Coville,common goldenstar,0
480692,526937,Liliopsida,Liliales,Liliaceae,Bloomeria,crocea,crocea,variety,(Torr.) Coville,common goldenstar,0
480693,526938,Liliopsida,Liliales,Liliaceae,Bloomeria,crocea,montana,variety,(Torr.) Coville,common goldenstar,0
480694,526939,Magnoliopsida,Asterales,Asteraceae,Boltonia,asteroides,asteroides,variety,(L.) L'Her.,white doll's daisy,0
480695,526940,Magnoliopsida,Asterales,Asteraceae,Boltonia,asteroides,latisquama,variety,(L.) L'Her.,white doll's daisy,0
480696,526941,Magnoliopsida,Asterales,Asteraceae,Boltonia,asteroides,recognita,variety,(L.) L'Her.,white doll's daisy,0
480697,526942,Magnoliopsida,Asterales,Asteraceae,Boltonia,diffusa,diffusa,variety,Elliot,smallhead doll's daisy,0
480698,526943,Magnoliopsida,Asterales,Asteraceae,Boltonia,diffusa,interior,variety,Elliot,smallhead doll's daisy,0
480700,526947,Liliopsida,Cyperales,Poaceae,Bothriochloa,ischaemum,ischaemum,variety,(L.) Keng,yellow bluestem,0
480701,526948,Liliopsida,Cyperales,Poaceae,Bothriochloa,ischaemum,songarica,variety,(L.) Keng,yellow bluestem,0
480702,526949,Filicopsida,Ophioglossales,Ophioglossaceae,Botrychium,lanceolatum,angustisegmentum,variety,(S.G. Gmel.) Angstr.,lanceleaf grapefern,0
480704,526953,Liliopsida,Cyperales,Poaceae,Bouteloua,aristidoides,aristidoides,variety,(Kunth) Griseb.,needle grama,0
480705,526954,Liliopsida,Cyperales,Poaceae,Bouteloua,aristidoides,arizonica,variety,(Kunth) Griseb.,Arizona needle grama,0
480706,526955,Liliopsida,Cyperales,Poaceae,Bouteloua,curtipendula,caespitosa,variety,(Michx.) Torr.,sideoats grama,0
480707,526956,Liliopsida,Cyperales,Poaceae,Bouteloua,curtipendula,curtipendula,variety,(Michx.) Torr.,sideoats grama,0
480708,526958,Liliopsida,Cyperales,Poaceae,Bouteloua,hirsuta,hirsuta,variety,Lag.,hairy grama,0
480711,526964,Magnoliopsida,Capparales,Brassicaceae,Brassica,rapa,amplexicaulis,variety,L.,field mustard,0
656476,526965,Magnoliopsida,Capparales,Brassicaceae,Brassica,rapa,rapa,variety,L.,field mustard,0
480713,526966,Magnoliopsida,Asterales,Asteraceae,Brickellia,amplexicaulis,amplexicaulis,variety,B.L. Rob.,earleaf brickellbush,0
480714,526967,Magnoliopsida,Asterales,Asteraceae,Brickellia,amplexicaulis,lanceolata,variety,B.L. Rob.,earleaf brickellbush,0
480719,526972,Magnoliopsida,Asterales,Asteraceae,Brickellia,californica,californica,variety,(Torr. & A. Gray) A. Gray,California brickellbush,0
480720,526973,Magnoliopsida,Asterales,Asteraceae,Brickellia,californica,jepsonii,variety,(Torr. & A. Gray) A. Gray,Jepson's brickellbush,0
480721,526974,Magnoliopsida,Asterales,Asteraceae,Brickellia,eupatorioides,chlorolepis,variety,(L.) Shinners,false boneset,0
480722,526975,Magnoliopsida,Asterales,Asteraceae,Brickellia,eupatorioides,corymbulosa,variety,(L.) Shinners,false boneset,0
480723,526976,Magnoliopsida,Asterales,Asteraceae,Brickellia,eupatorioides,eupatorioides,variety,(L.) Shinners,false boneset,0
480724,526977,Magnoliopsida,Asterales,Asteraceae,Brickellia,eupatorioides,floridana,variety,(L.) Shinners,false boneset,0
480726,526979,Magnoliopsida,Asterales,Asteraceae,Brickellia,eupatorioides,gracillima,variety,(L.) Shinners,false boneset,0
480727,526980,Magnoliopsida,Asterales,Asteraceae,Brickellia,eupatorioides,texana,variety,(L.) Shinners,false boneset,0
480728,526981,Magnoliopsida,Asterales,Asteraceae,Brickellia,lemmonii,lemmonii,variety,A. Gray,Lemmon's brickellbush,0
480729,526982,Magnoliopsida,Asterales,Asteraceae,Brickellia,lemmonii,wootonii,variety,A. Gray,Lemmon's brickellbush,0
480730,526983,Magnoliopsida,Asterales,Asteraceae,Brickellia,microphylla,microphylla,variety,(Nutt.) A. Gray,littleleaf brickellbush,0
480731,526984,Magnoliopsida,Asterales,Asteraceae,Brickellia,microphylla,scabra,variety,(Nutt.) A. Gray,rough brickellbush,0
480732,526985,Magnoliopsida,Asterales,Asteraceae,Brickellia,microphylla,watsonii,variety,(Nutt.) A. Gray,Watson's brickellbush,0
480733,526986,Magnoliopsida,Asterales,Asteraceae,Brickellia,oblongifolia,linifolia,variety,Nutt.,narrowleaf brickellbush,0
480734,526987,Magnoliopsida,Asterales,Asteraceae,Brickellia,oblongifolia,oblongifolia,variety,Nutt.,Mojave brickellbush,0
480735,526988,Magnoliopsida,Asterales,Asteraceae,Brickellia,veronicifolia,petrophila,variety,(Kunth) A. Gray,veronicaleaf brickellbush,0
480736,526989,Magnoliopsida,Asterales,Asteraceae,Brickellia,veronicifolia,veronicifolia,variety,(Kunth) A. Gray,veronicaleaf brickellbush,0
480741,526999,Liliopsida,Cyperales,Cyperaceae,Bulbostylis,ciliatifolia,ciliatifolia,variety,(Elliot) Fernald,capillary hairsedge,0
480742,527000,Liliopsida,Cyperales,Cyperaceae,Bulbostylis,ciliatifolia,coarctata,variety,(Elliot) Fernald,capillary hairsedge,0
480743,527001,Magnoliopsida,Nymphaeales,Cabombaceae,Cabomba,caroliniana,caroliniana,variety,A. Gray,Carolina fanwort,0
480744,527002,Magnoliopsida,Nymphaeales,Cabombaceae,Cabomba,caroliniana,pulcherrima,variety,A. Gray,Carolina fanwort,0
480745,527004,Liliopsida,Cyperales,Poaceae,Calamagrostis,canadensis,canadensis,variety,(Michx.) P. Beauv.,bluejoint,0
,527006,Liliopsida,Cyperales,Poaceae,Calamagrostis,canadensis,langsdorffii,variety,(Michx.) P. Beauv.,bluejoint,0
480748,527007,Liliopsida,Cyperales,Poaceae,Calamagrostis,canadensis,macouniana,variety,(Michx.) P. Beauv.,Macoun's reedgrass,0
480750,527009,Liliopsida,Cyperales,Poaceae,Calamovilfa,longifolia,longifolia,variety,(Hook.) Scribn.,prairie sandreed,0
480753,527012,Magnoliopsida,Fabales,Fabaceae,Calliandra,humilis,humilis,variety,Benth.,dwarf stickpea,0
480754,527013,Magnoliopsida,Fabales,Fabaceae,Calliandra,humilis,reticulata,variety,Benth.,dwarf stickpea,0
480755,527014,Magnoliopsida,Malvales,Malvaceae,Callirhoe,involucrata,involucrata,variety,(Torr. & A. Gray) A. Gray,purple poppymallow,0
480756,527015,Magnoliopsida,Malvales,Malvaceae,Callirhoe,involucrata,lineariloba,variety,(Torr. & A. Gray) A. Gray,purple poppymallow,0
480757,527016,Liliopsida,Liliales,Liliaceae,Calochortus,clavatus,avius,variety,S. Watson,clubhair mariposa lily,0
480758,527017,Liliopsida,Liliales,Liliaceae,Calochortus,clavatus,gracilis,variety,S. Watson,slender mariposa lily,0
480759,527018,Liliopsida,Liliales,Liliaceae,Calochortus,clavatus,pallidus,variety,S. Watson,clubhair mariposa lily,0
